Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Deciduous afforestation as a natural climate solution: impacts on biomass and carbon sequestration in boreal forests of Canada,Carbon Balance and Management,,,,10.1186/s13021-025-00385-2,Francois du ToitNicholas C. CoopsChristopher MulverhillAoife Toomey,2026,https://link.springer.com/article/10.1186/s13021-025-00385-2,Article
Comparative study of unbalanced mining disaster risk level prediction based on artificial intelligence algorithms,Scientific Reports,,,,10.1038/s41598-025-89299-0,Zhang BinFeng QianLi MoxiaoZhang JianhuiMa TianjiaoLiang GuanhuaHan MingdanQiu Shaofeng,2025,https://link.springer.com/article/10.1038/s41598-025-89299-0,Article
Wildfire Prevention—An Image Processing Approach,Recent Advances in Mechanical Engineering,,,,10.1007/978-981-19-9493-7_40,K RekhaSandra LuizR. Nandakumar,2023,https://link.springer.com/chapter/10.1007/978-981-19-9493-7_40,Conference paper
"Multivariate fire risk models using copula regression in Kalimantan, Indonesia",Natural Hazards,,,,10.1007/s11069-022-05346-3,Mohamad Khoirun NajibSri NurdiatiArdhasena Sopaheluwakan,2022,https://link.springer.com/article/10.1007/s11069-022-05346-3,Article
BESDDFFS: Blockchain and EdgeDrone based secured data delivery for forest fire surveillance,Peer-to-Peer Networking and Applications,,,,10.1007/s12083-021-01187-2,Sreemana DattaDitipriya Sinha,2021,https://link.springer.com/article/10.1007/s12083-021-01187-2,Article
Forest fires and climate attributes interact in central Himalayas: an overview and assessment,Fire Ecology,,,,10.1186/s42408-023-00177-4,Usha MinaA. P. DimriSandhya Farswan,2023,https://link.springer.com/article/10.1186/s42408-023-00177-4,Article
A comprehensive survey of cybersecurity techniques based on quality of service (QoS) on the Internet of Things (IoT),Cluster Computing,,,,10.1007/s10586-025-05449-z,Seyed Salar SefatiBahman ArastehSimona HalungaOctavian Fratu,2025,https://link.springer.com/article/10.1007/s10586-025-05449-z,Article
Contribution of community forests to climate change adaptation and mitigation in Nepal,Regional Environmental Change,,,,10.1007/s10113-025-02474-x,Narendra OjhaShiva Khadka,2026,https://link.springer.com/article/10.1007/s10113-025-02474-x,Article
"Progress Towards Integrating Forests Into North American Pollinator Conservation: New Insights, Past Findings, and Future Directions",Journal of Forestry,,,,10.1007/s44392-025-00067-4,James W. RiversMichael D. Ulyshen,2025,https://link.springer.com/article/10.1007/s44392-025-00067-4,Article
Forest Fires: Role in the Natural Cycle of Ecosystem Restoration and Their Impact on the Economy,"Proceedings of the 8th International Conference on Construction, Architecture and Technosphere Safety",,,,10.1007/978-3-031-80482-3_58,V. A. YakovlevA. A. Nikiforov,2025,https://link.springer.com/chapter/10.1007/978-3-031-80482-3_58,Conference paper
Estimation of actual carbon dioxide removal in burned forests using satellite data: A case study in South Korea,Journal of Mountain Science,,,,10.1007/s11629-022-7697-7,Hanna LeeGihong Kim,2023,https://link.springer.com/article/10.1007/s11629-022-7697-7,Article
Hybrid Simulation Optimization Method for Biomass Supply Chain Planning: A Systematic Review,BioEnergy Research,,,,10.1007/s12155-025-10903-2,Gaurav KumarTaraneh Sowlati,2025,https://link.springer.com/article/10.1007/s12155-025-10903-2,Article
"Machine Learning in Ultra-High-Performance Concrete (UHPC): A Multiscale Review of Applications, Challenges, and Prospects",Archives of Computational Methods in Engineering,,,,10.1007/s11831-026-10494-x,Keat Bin TeohShack Yee HiewNemkumar BanthiaDoo-Yeol Yoo,2026,https://link.springer.com/article/10.1007/s11831-026-10494-x,Article
"Unravelling vulnerabilities: mapping key hazards in the Gori Ganga watershed of Kumaon Himalaya for communication, conservation and management",Discover Environment,,,,10.1007/s44274-024-00059-9,Debaleena ChatterjeeBhupendra Singh Adhikari,2024,https://link.springer.com/article/10.1007/s44274-024-00059-9,Article
Analyzing the extent and drivers of land use/land cover change in Southwestern Ethiopia,Discover Sustainability,,,,10.1007/s43621-024-00734-0,Diriba AbdetaRusha BegnaHaile ZerfuAsabeneh AlemayehuAlemeyehu N. AyanaNigus Tekleselassie Tsegaye,2024,https://link.springer.com/article/10.1007/s43621-024-00734-0,Article
Contribution of biophysical and climate variables to the spatial distribution of wildfires in Iran,Journal of Forestry Research,,,,10.1007/s11676-023-01638-x,Kobra ShojaeizadehMahmoud AhmadiAbbasali Dadashi-Roudbari,2023,https://link.springer.com/article/10.1007/s11676-023-01638-x,Article
Smart Nanomedicines for Neurodegenerative Diseases: Empowering New Therapies with Molecular Imaging and Artificial Intelligence,Molecular Diagnosis & Therapy,,,,10.1007/s40291-025-00813-6,Jaison JeevanandamGrygoriy TsenovMichael K. DanquahDaniel Ruiz-MolenaStergios BoussiosSaak V. Ovsepian,2025,https://link.springer.com/article/10.1007/s40291-025-00813-6,Article
Linking the future likelihood of large fires to occur on mountain slopes with fuel connectivity and topography,Natural Hazards,,,,10.1007/s11069-023-06395-y,Marco ConederaJeremy FeusiGianni Boris PezzattiPatrik Krebs,2024,https://link.springer.com/article/10.1007/s11069-023-06395-y,Article
Estimation of flint hills tallgrass prairie productivity and fuel loads: a model-based synthesis and extrapolation of experimental data,Landscape Ecology,,,,10.1007/s10980-024-02034-4,Robert B. McKaneJonathan J. HalamaBradley L. BarnhartAllen F. BrookesKevin S. DjangSonali ChokshiPaul P. PettusBrenda GroskinskyGina GrierAndy HawkinsDouglas WatsonJayson PrenticeJohn M. BlairDouglas G. GoodinLoretta C. JohnsonAdam M. SkibbeMarc StieglitzFeifei PanAlex Abdelnour,2025,https://link.springer.com/article/10.1007/s10980-024-02034-4,Article
Moisture thresholds for ignition vary between types of eucalypt forests across an aridity gradient,Landscape Ecology,,,,10.1007/s10980-024-01864-6,Jane G. CawsonJamie E. BurtonBianca J. PickeringTrent D. Penman,2024,https://link.springer.com/article/10.1007/s10980-024-01864-6,Article
A novel state of health estimation model for lithium-ion batteries incorporating signal processing and optimized machine learning methods,Frontiers in Energy,,,,10.1007/s11708-024-0969-x,Xing ZhangJuqiang FengFeng CaiKaifeng HuangShunli Wang,2024,https://link.springer.com/article/10.1007/s11708-024-0969-x,Article
A systematic scoping review of the Social Vulnerability Index as applied to natural hazards,Natural Hazards,,,,10.1007/s11069-023-06378-z,Mary Angelica PainterSameer H. ShahGwendolyn C. DamestoitFariha KhalidWendy PrudencioMusabber Ali ChistyFernando Tormos-AponteOlga Wilhelmi,2024,https://link.springer.com/article/10.1007/s11069-023-06378-z,Article
Assessing the impact of anthropogenic activities on land use and land cover changes in the semi-arid and arid regions of Algeria,Environmental Monitoring and Assessment,,,,10.1007/s10661-024-12524-2,Ghefar MohammedMorsli BoutkhilBouazzaoui Ayoub,2024,https://link.springer.com/article/10.1007/s10661-024-12524-2,Article
Estimating Total Rice Biomass and Crop Yield at Field Scale Using PlanetScope Imagery Through Hybrid Machine Learning Models,Earth Systems and Environment,,,,10.1007/s41748-024-00481-2,Kishore Chandra SwainChiranjit SinghaBiswajeet Pradhan,2024,https://link.springer.com/article/10.1007/s41748-024-00481-2,Article
"Artificial Intelligence for Cognitive Health Assessment: State-of-the-Art, Open Challenges and Future Directions",Cognitive Computation,,,,10.1007/s12559-023-10153-4,Abdul Rehman JavedAyesha SaadiaHuma MughalThippa Reddy GadekalluMuhammad RizwanPraveen Kumar Reddy MaddikuntaMufti MahmudMadhusanka LiyanageAmir Hussain,2023,https://link.springer.com/article/10.1007/s12559-023-10153-4,Article
Spatial and statistical analysis of burned areas with Landsat-8/9 and Sentinel-2 satellites: 2023 Çanakkale forest fires,Environmental Monitoring and Assessment,,,,10.1007/s10661-024-13474-5,Deniz BitekFusun Balik SanliRamazan Cuneyt Erenoglu,2024,https://link.springer.com/article/10.1007/s10661-024-13474-5,Article
"North-facing aspects, shade objects, and microtopographic depressions promote the survival and growth of tree seedlings planted after wildfire",Fire Ecology,,,,10.1186/s42408-023-00181-8,Laura A. E. MarshallPaula J. FornwaltCamille S. Stevens-RumannKyle C. RodmanCharles C. RhoadesKevin ZimlinghausTeresa B. ChapmanCatherine A. Schloegel,2023,https://link.springer.com/article/10.1186/s42408-023-00181-8,Article
Modeling future sediment retention service in the Bagh-e-Shadi Forest protected area using InVEST and the ACCESS-ESM1-5 climate model,Scientific Reports,,,,10.1038/s41598-025-88169-z,Sharif Joorabian ShooshtariTahereh ArdakaniHadise Beik Khormizi,2025,https://link.springer.com/article/10.1038/s41598-025-88169-z,Article
Performance assessment of GIS-based spatial clustering methods in forest fire data,Natural Hazards,,,,10.1007/s11069-025-07135-0,Tugba Memisoglu Baykal,2025,https://link.springer.com/article/10.1007/s11069-025-07135-0,Article
Metaheuristic-driven optimization of machine learning models for predicting principal dimensions of container ships,Journal of Ocean Engineering and Marine Energy,,,,10.1007/s40722-025-00439-0,Hussien M. Hassan,2025,https://link.springer.com/article/10.1007/s40722-025-00439-0,Article
A data-driven analysis to predict energetic intelligence,International Journal of Data Science and Analytics,,,,10.1007/s41060-026-01026-8,Luis Gonzaga Baca RuizDavid Criado-RamónMaría José Serrano-FernándezElena Pérez-MoreirasMaría del Carmen Pegalajar Jiménez,2026,https://link.springer.com/article/10.1007/s41060-026-01026-8,Article
Predictive analytics for efficient green hydrogen production: machine learning applied to thermoelectric condensation-based atmospheric moisture capture,International Journal of Energy and Water Resources,,,,10.1007/s42108-025-00439-8,A. B. Çolak,2025,https://link.springer.com/article/10.1007/s42108-025-00439-8,Article
Resilience Assessment Framework of Hydrogen Energy Infrastructures,"Resilience, Earthquake Engineering and Structural Health Monitoring",,,,10.1007/978-3-032-08407-1_2,Gian Paolo CimellaroAlessandro CardoniJulia Demarchi Maciel,2025,https://link.springer.com/chapter/10.1007/978-3-032-08407-1_2,Conference paper
The nexus between ecology of foraging and food security: cross-cultural perceptions of wild food plants in Kashmir Himalaya,Journal of Ethnobiology and Ethnomedicine,,,,10.1186/s13002-024-00721-9,Syed Waseem GillaniMushtaq AhmadMuhammad ManzoorMuhammad WaheedZafar IqbalRiaz UllahAndrea PieroniLixin ZhangNaji SulaimanMousaab Alrhmoun,2024,https://link.springer.com/article/10.1186/s13002-024-00721-9,Article
Crafting the wild: growing ginseng in the simulated wild in Appalachia,Agriculture and Human Values,,,,10.1007/s10460-023-10475-x,Katherine Farley,2023,https://link.springer.com/article/10.1007/s10460-023-10475-x,Article
Rock mass exposure fracture detection through 2D close-range images using image processing techniques: a review,Earth Science Informatics,,,,10.1007/s12145-025-01980-0,Maryam EsmaeiliTommaso BeniGiovanni GigliVeronica Tofani,2025,https://link.springer.com/article/10.1007/s12145-025-01980-0,Article
Anthropogenic activities amplify wildfire occurrence in the Zagros eco-region of western Iran,Natural Hazards,,,,10.1007/s11069-022-05397-6,Abolfazl JaafariOmid RahmatiEric K. ZennerDavood Mafi-Gholami,2022,https://link.springer.com/article/10.1007/s11069-022-05397-6,Article
Assessing the hunting organizations for wild boar management in China’s Jiangxi Province,Discover Sustainability,,,,10.1007/s43621-025-02177-7,Zhanwen QueWenxing DongZhe Sun,2025,https://link.springer.com/article/10.1007/s43621-025-02177-7,Article
Climate change threatens the sustainability of current timber harvesting practices across a latitudinal gradient in Siberia,European Journal of Forest Research,,,,10.1007/s10342-025-01782-5,Eric J. GustafsonMelissa S. LucashAnatoly Z. ShvidenkoBrian R. SturtevantDmitry SchepaschenkoColin MastNeil Williams,2025,https://link.springer.com/article/10.1007/s10342-025-01782-5,Article
Applicability analysis of flame height estimation based on Byram’s fireline intensity model under flat and windless conditions,Scientific Reports,,,,10.1038/s41598-024-55132-3,Yunlin ZhangAixia Luo,2024,https://link.springer.com/article/10.1038/s41598-024-55132-3,Article
"Algorithms for nature: integrating technology, ecology, and society for sustainable conservation",Environmental Systems Research,,,,10.1186/s40068-025-00431-5,Nishant SinghalHarsh VardhanRajul JainPiyush VashisthaAaysha PandeyNaresh Kumar WagriAshish Gaur,2025,https://link.springer.com/article/10.1186/s40068-025-00431-5,Article
New challenges in spatial ecology,Japan Journal of Industrial and Applied Mathematics,,,,10.1007/s13160-025-00720-7,Jonathan TouboulJiayu LiDenis PattersonSimon Levin,2025,https://link.springer.com/article/10.1007/s13160-025-00720-7,Article
"Modelling the dead fuel moisture content in a grassland of Ergun City, China",Journal of Arid Land,,,,10.1007/s40333-023-0103-7,Chang ChangYu ChangMeng GuoYuanman Hu,2023,https://link.springer.com/article/10.1007/s40333-023-0103-7,Article
RETRACTED ARTICLE: Artificial intelligence-based solutions for climate change: a review,Environmental Chemistry Letters,,,,10.1007/s10311-023-01617-y,Lin ChenZhonghao ChenYubing ZhangYunfei LiuAhmed I. OsmanMohamed FarghaliJianmin HuaAhmed Al-FateshIkko IharaDavid W. RooneyPow-Seng Yap,2023,https://link.springer.com/article/10.1007/s10311-023-01617-y,Article
A hybrid deep learning framework for early detection of diabetic retinopathy using retinal fundus images,Scientific Reports,,,,10.1038/s41598-025-99309-w,Mishmala SushithA. SathiyaV. KalaipoonguzhaliV. Sathya,2025,https://link.springer.com/article/10.1038/s41598-025-99309-w,Article
"Ethnobotanical assessment of wild edible plants and associated threats in Guraferda district, Bench-Sheko Zone, Southwest Ethiopia",Journal of Ethnobiology and Ethnomedicine,,,,10.1186/s13002-025-00827-8,Ashebir AwokeTemesgen TigabYitayih DessieGizachew Bitew,2025,https://link.springer.com/article/10.1186/s13002-025-00827-8,Article
Design of functional and sustainable polymers assisted by artificial intelligence,Nature Reviews Materials,,,,10.1038/s41578-024-00708-8,Huan TranRishi GurnaniChiho KimGhanshyam PilaniaHa-Kyung KwonRyan P. LivelyRampi Ramprasad,2024,https://link.springer.com/article/10.1038/s41578-024-00708-8,Article
"The Future of Risk Detection: Integrating RS, GIS, and AI for Holistic Hazard Awareness",Proceedings of International Conference on Computational Intelligence and Information Retrieval,,,,10.1007/978-3-032-02790-0_36,Gourav MondalRajesh Kumar DhanarajChandan Banerjee,2026,https://link.springer.com/chapter/10.1007/978-3-032-02790-0_36,Conference paper
Future climate-driven fires may boost ocean productivity in the iron-limited North Atlantic,Nature Climate Change,,,,10.1038/s41558-025-02356-4,Elisa Bergas-MassoDouglas S. HamiltonStelios MyriokefalitakisSagar RathodMaría Gonçalves AgeitosCarlos Pérez García-Pando,2025,https://link.springer.com/article/10.1038/s41558-025-02356-4,Article
